dataset,image_filename,image_path,mask_path,image_width,image_height,image_size_bytes,mask_size_bytes,has_mask,num_bounding_boxes,bounding_boxes,label,bbox_width,bbox_height
kvasir-seg,cju7ap09p1kz10850ldccjebj.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7ap09p1kz10850ldccjebj.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7ap09p1kz10850ldccjebj.jpg,626,546,37697,10101,Yes,1,"polyp: [352,212,482,404]",polyp,626,546
kvasir-seg,cju7apr0c1qqm0755s7msqot4.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7apr0c1qqm0755s7msqot4.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7apr0c1qqm0755s7msqot4.jpg,584,530,28018,11585,Yes,1,"polyp: [253,169,445,451]",polyp,584,530
kvasir-seg,cju7aqkue1i2k09879uzcpt8r.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7aqkue1i2k09879uzcpt8r.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7aqkue1i2k09879uzcpt8r.jpg,621,530,32683,10139,Yes,1,"polyp: [483,94,610,312]",polyp,621,530
kvasir-seg,cju7arvfe1ldu0850erdmphgj.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7arvfe1ldu0850erdmphgj.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7arvfe1ldu0850erdmphgj.jpg,622,529,34254,13315,Yes,1,"polyp: [130,169,425,430]",polyp,622,529
kvasir-seg,cju7atnm31if40817pqclnjer.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7atnm31if40817pqclnjer.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7atnm31if40817pqclnjer.jpg,622,531,32578,13244,Yes,1,"polyp: [62,182,380,531]",polyp,622,531
kvasir-seg,cju7avvi51iox0817ym55y6tt.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7avvi51iox0817ym55y6tt.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7avvi51iox0817ym55y6tt.jpg,626,546,38311,19645,Yes,1,"polyp: [24,12,589,472]",polyp,626,546
kvasir-seg,cju7awzmu1ncs0871hziy65zx.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7awzmu1ncs0871hziy65zx.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7awzmu1ncs0871hziy65zx.jpg,592,527,32204,9582,Yes,1,"polyp: [306,134,464,344]",polyp,592,527
kvasir-seg,cju7azuu31mia0801pf9ib5ed.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7azuu31mia0801pf9ib5ed.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7azuu31mia0801pf9ib5ed.jpg,605,530,30701,10650,Yes,1,"polyp: [178,307,348,504]",polyp,605,530
kvasir-seg,cju7b10ce1mnm08011c5bwyr4.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7b10ce1mnm08011c5bwyr4.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7b10ce1mnm08011c5bwyr4.jpg,622,530,33583,13643,Yes,1,"polyp: [301,34,580,349]",polyp,622,530
kvasir-seg,cju7b1ygu1msd0801hywhy0mc.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7b1ygu1msd0801hywhy0mc.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7b1ygu1msd0801hywhy0mc.jpg,617,530,32583,13527,Yes,1,"polyp: [357,22,581,360]",polyp,617,530
kvasir-seg,cju7b2l561oas0871decgslaf.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7b2l561oas0871decgslaf.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7b2l561oas0871decgslaf.jpg,569,531,24936,10367,Yes,1,"polyp: [72,258,273,442]",polyp,569,531
kvasir-seg,cju7b3f5h1sm40755i572jden.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7b3f5h1sm40755i572jden.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7b3f5h1sm40755i572jden.jpg,622,531,38506,12224,Yes,1,"polyp: [240,326,596,531]",polyp,622,531
kvasir-seg,cju7b4mtw1n9n080186209f3d.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7b4mtw1n9n080186209f3d.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7b4mtw1n9n080186209f3d.jpg,600,528,35941,9329,Yes,1,"polyp: [161,105,303,246]",polyp,600,528
kvasir-seg,cju7b5afm1nfw0801xqm8bf8q.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7b5afm1nfw0801xqm8bf8q.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7b5afm1nfw0801xqm8bf8q.jpg,599,531,25286,9595,Yes,1,"polyp: [121,63,275,229]",polyp,599,531
kvasir-seg,cju7b9vcs1luz0987ta60j1dy.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7b9vcs1luz0987ta60j1dy.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7b9vcs1luz0987ta60j1dy.jpg,626,547,35416,12156,Yes,1,"polyp: [295,231,516,492]",polyp,626,547
kvasir-seg,cju7bb3ss1uoo0755pmhyco7t.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7bb3ss1uoo0755pmhyco7t.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7bb3ss1uoo0755pmhyco7t.jpg,502,529,26738,10944,Yes,1,"polyp: [79,128,341,354]",polyp,502,529
kvasir-seg,cju7bc95p1mdm0817yqj5jc6j.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7bc95p1mdm0817yqj5jc6j.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7bc95p1mdm0817yqj5jc6j.jpg,622,529,39110,11355,Yes,1,"polyp: [236,198,420,425]",polyp,622,529
kvasir-seg,cju7bd1qu1mx409877xjxibox.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7bd1qu1mx409877xjxibox.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7bd1qu1mx409877xjxibox.jpg,570,530,24057,10109,Yes,1,"polyp: [158,157,355,352]",polyp,570,530
kvasir-seg,cju7bduyq1rjf08719giru9ho.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7bduyq1rjf08719giru9ho.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7bduyq1rjf08719giru9ho.jpg,622,508,42471,10686,Yes,1,"polyp: [247,221,466,444]",polyp,622,508
kvasir-seg,cju7bf1lp1shi081835vs84lc.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7bf1lp1shi081835vs84lc.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7bf1lp1shi081835vs84lc.jpg,570,530,29717,15122,Yes,1,"polyp: [24,108,424,530]",polyp,570,530
kvasir-seg,cju7bfx651qr80801cs7epotb.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7bfx651qr80801cs7epotb.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7bfx651qr80801cs7epotb.jpg,622,528,43731,13186,Yes,1,"polyp: [168,229,468,520]",polyp,622,528
kvasir-seg,cju7bgnvb1sf808717qa799ir.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7bgnvb1sf808717qa799ir.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7bgnvb1sf808717qa799ir.jpg,590,528,32117,13247,Yes,1,"polyp: [141,48,432,348]",polyp,590,528
kvasir-seg,cju7bmi1v1pnj0987pa52jjok.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7bmi1v1pnj0987pa52jjok.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7bmi1v1pnj0987pa52jjok.jpg,614,530,32009,11836,Yes,1,"polyp: [198,177,458,400]",polyp,614,530
kvasir-seg,cju7cl8zm1xcu0817ado0jpas.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7cl8zm1xcu0817ado0jpas.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7cl8zm1xcu0817ado0jpas.jpg,570,530,25544,15390,Yes,1,"polyp: [46,56,455,434]",polyp,570,530
kvasir-seg,cju7cp6dw244p0818gncdol4m.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7cp6dw244p0818gncdol4m.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7cp6dw244p0818gncdol4m.jpg,622,530,31951,9046,Yes,1,"polyp: [354,245,458,395]",polyp,622,530
kvasir-seg,cju7cq6su27qv075574dir0r3.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7cq6su27qv075574dir0r3.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7cq6su27qv075574dir0r3.jpg,622,530,33182,12272,Yes,1,"polyp: [119,111,438,328]",polyp,622,530
kvasir-seg,cju7crgxa28550755wbsgqkel.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7crgxa28550755wbsgqkel.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7crgxa28550755wbsgqkel.jpg,622,504,25006,11802,Yes,1,"polyp: [156,117,429,350]",polyp,622,504
kvasir-seg,cju7csvlb22fr0850lvm45n3x.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7csvlb22fr0850lvm45n3x.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7csvlb22fr0850lvm45n3x.jpg,622,530,32235,15419,Yes,1,"polyp: [338,47,622,530]",polyp,622,530
kvasir-seg,cju7ctvqn25dy08186g442m1r.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7ctvqn25dy08186g442m1r.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7ctvqn25dy08186g442m1r.jpg,622,531,35194,14147,Yes,1,"polyp: [227,15,481,331]",polyp,622,531
kvasir-seg,cju7cue9b232j0801qdzk1ykj.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7cue9b232j0801qdzk1ykj.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7cue9b232j0801qdzk1ykj.jpg,613,528,25395,10445,Yes,1,"polyp: [160,88,363,266]",polyp,613,528
kvasir-seg,cju7cufm7298k0755j09uf3of.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7cufm7298k0755j09uf3of.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7cufm7298k0755j09uf3of.jpg,614,531,31725,11768,Yes,1,"polyp: [157,174,393,391]",polyp,614,531
kvasir-seg,cju7d1tvt25bu08019dvw3uff.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7d1tvt25bu08019dvw3uff.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7d1tvt25bu08019dvw3uff.jpg,571,531,36099,13345,Yes,1,"polyp: [27,191,404,531]",polyp,571,531
kvasir-seg,cju7d2q1k27nf08715zshsckt.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7d2q1k27nf08715zshsckt.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7d2q1k27nf08715zshsckt.jpg,620,530,29033,14352,Yes,1,"polyp: [218,209,592,506]",polyp,620,530
kvasir-seg,cju7d3oc82cho0755dajlwldz.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7d3oc82cho0755dajlwldz.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7d3oc82cho0755dajlwldz.jpg,622,529,34236,13341,Yes,1,"polyp: [99,83,352,397]",polyp,622,529
kvasir-seg,cju7d4jk723eu0817bqz2n39m.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7d4jk723eu0817bqz2n39m.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7d4jk723eu0817bqz2n39m.jpg,615,530,38097,12281,Yes,1,"polyp: [278,182,490,461]",polyp,615,530
kvasir-seg,cju7d5m0p23kn09871rk7pu3v.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7d5m0p23kn09871rk7pu3v.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7d5m0p23kn09871rk7pu3v.jpg,563,531,30381,17171,Yes,1,"polyp: [151,26,563,531]",polyp,563,531
kvasir-seg,cju7d6ux323ze0987xos3srkx.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7d6ux323ze0987xos3srkx.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7d6ux323ze0987xos3srkx.jpg,621,527,33202,17674,Yes,1,"polyp: [120,0,536,438]",polyp,621,527
kvasir-seg,cju7d7aut2a2p0818z4uxc6cd.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7d7aut2a2p0818z4uxc6cd.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7d7aut2a2p0818z4uxc6cd.jpg,621,530,31720,8238,Yes,1,"polyp: [321,311,400,418]",polyp,621,530
kvasir-seg,cju7d7tly27h408016fyp5nr7.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7d7tly27h408016fyp5nr7.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7d7tly27h408016fyp5nr7.jpg,528,528,32276,11403,Yes,1,"polyp: [183,110,401,411]",polyp,528,528
kvasir-seg,cju7d8m3b2e210755l8fj1yph.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7d8m3b2e210755l8fj1yph.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7d8m3b2e210755l8fj1yph.jpg,619,528,41634,14662,Yes,1,"polyp: [183,18,613,305]",polyp,619,528
kvasir-seg,cju7d9seq29zd0871nzl2uu5m.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7d9seq29zd0871nzl2uu5m.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7d9seq29zd0871nzl2uu5m.jpg,622,528,42375,14777,Yes,1,"polyp: [167,55,510,378]",polyp,622,528
kvasir-seg,cju7da88w2eod0755wejzynvt.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7da88w2eod0755wejzynvt.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7da88w2eod0755wejzynvt.jpg,622,484,21825,8400,Yes,1,"polyp: [267,85,385,200]",polyp,622,484
kvasir-seg,cju7db7lp2f400755tntd1ohf.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7db7lp2f400755tntd1ohf.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7db7lp2f400755tntd1ohf.jpg,612,522,27015,13472,Yes,1,"polyp: [270,24,612,398]",polyp,612,522
kvasir-seg,cju7dbppn28nx085097654msi.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dbppn28nx085097654msi.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dbppn28nx085097654msi.jpg,626,546,40727,16485,Yes,1,"polyp: [219,78,594,467]",polyp,626,546
kvasir-seg,cju7dda8w2br20818zhsuz8s7.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dda8w2br20818zhsuz8s7.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dda8w2br20818zhsuz8s7.jpg,564,530,26576,15307,Yes,1,"polyp: [145,122,525,523]",polyp,564,530
kvasir-seg,cju7ddtz729960801uazp1knc.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7ddtz729960801uazp1knc.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7ddtz729960801uazp1knc.jpg,622,528,45646,12486,Yes,2,"polyp: [203,257,469,528]; polyp: [231,506,297,528]",polyp,622,528
kvasir-seg,cju7deifq2fzn0755lc8idyh8.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7deifq2fzn0755lc8idyh8.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7deifq2fzn0755lc8idyh8.jpg,626,547,37623,11517,Yes,1,"polyp: [344,203,540,400]",polyp,626,547
kvasir-seg,cju7dff9529h208503w60lbil.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dff9529h208503w60lbil.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dff9529h208503w60lbil.jpg,619,530,29887,17401,Yes,1,"polyp: [97,19,563,529]",polyp,619,530
kvasir-seg,cju7dglf226g50987ohbthl19.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dglf226g50987ohbthl19.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dglf226g50987ohbthl19.jpg,621,528,46644,16129,Yes,1,"polyp: [292,0,621,307]",polyp,621,528
kvasir-seg,cju7dhpsc2dnn0818025m6857.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dhpsc2dnn0818025m6857.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dhpsc2dnn0818025m6857.jpg,554,531,32176,15301,Yes,1,"polyp: [0,0,553,530]",polyp,554,531
kvasir-seg,cju7dizi82h2i0755doucgnt3.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dizi82h2i0755doucgnt3.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dizi82h2i0755doucgnt3.jpg,622,529,35742,10720,Yes,1,"polyp: [124,177,329,356]",polyp,622,529
kvasir-seg,cju7dlk532dsh0871zvr6qz0r.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dlk532dsh0871zvr6qz0r.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dlk532dsh0871zvr6qz0r.jpg,627,547,33235,14159,Yes,1,"polyp: [357,95,599,469]",polyp,627,547
kvasir-seg,cju7dmlgf2ebw0871ieqas5fh.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dmlgf2ebw0871ieqas5fh.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dmlgf2ebw0871ieqas5fh.jpg,608,529,36455,14017,Yes,3,"polyp: [80,34,152,136]; polyp: [341,147,399,208]; polyp: [121,154,309,308]",polyp,608,529
kvasir-seg,cju7dn24o296i09871qfxb8s2.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dn24o296i09871qfxb8s2.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dn24o296i09871qfxb8s2.jpg,626,547,44869,13558,Yes,1,"polyp: [340,171,623,455]",polyp,626,547
kvasir-seg,cju7do8c72dbo0801vxfzxdc4.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7do8c72dbo0801vxfzxdc4.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7do8c72dbo0801vxfzxdc4.jpg,626,547,39849,10004,Yes,1,"polyp: [395,238,522,395]",polyp,626,547
kvasir-seg,cju7dp3dw2k4n0755zhe003ad.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dp3dw2k4n0755zhe003ad.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dp3dw2k4n0755zhe003ad.jpg,626,546,38902,10999,Yes,1,"polyp: [362,276,545,466]",polyp,626,546
kvasir-seg,cju7dqcwi2dz00850gcmr2ert.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dqcwi2dz00850gcmr2ert.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dqcwi2dz00850gcmr2ert.jpg,622,528,35020,9891,Yes,1,"polyp: [285,339,439,496]",polyp,622,528
kvasir-seg,cju7druhp2gp308715i6km7be.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7druhp2gp308715i6km7be.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7druhp2gp308715i6km7be.jpg,626,546,41554,18849,Yes,1,"polyp: [4,29,580,381]",polyp,626,546
kvasir-seg,cju7dsrtb2f8i085064kwugfk.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dsrtb2f8i085064kwugfk.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dsrtb2f8i085064kwugfk.jpg,584,530,26735,10525,Yes,1,"polyp: [151,250,338,475]",polyp,584,530
kvasir-seg,cju7dtb1e2j0t0818deq51ib3.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dtb1e2j0t0818deq51ib3.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dtb1e2j0t0818deq51ib3.jpg,622,528,44350,12972,Yes,1,"polyp: [402,181,622,528]",polyp,622,528
kvasir-seg,cju7dubap2g0w0801fgl42mg9.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dubap2g0w0801fgl42mg9.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dubap2g0w0801fgl42mg9.jpg,623,528,39153,15187,Yes,1,"polyp: [209,40,546,370]",polyp,623,528
kvasir-seg,cju7dvl5m2n4t0755hlnnjjet.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dvl5m2n4t0755hlnnjjet.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dvl5m2n4t0755hlnnjjet.jpg,537,530,35614,7957,Yes,1,"polyp: [344,150,446,259]",polyp,537,530
kvasir-seg,cju7dwe282dc309876rco45ts.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dwe282dc309876rco45ts.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dwe282dc309876rco45ts.jpg,622,530,43039,16303,Yes,1,"polyp: [17,68,440,462]",polyp,622,530
kvasir-seg,cju7dxffn2eam0817qxosfwch.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dxffn2eam0817qxosfwch.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dxffn2eam0817qxosfwch.jpg,626,546,41735,14928,Yes,1,"polyp: [385,0,600,422]",polyp,626,546
kvasir-seg,cju7dymur2od30755eg8yv2ht.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dymur2od30755eg8yv2ht.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dymur2od30755eg8yv2ht.jpg,622,530,30851,12934,Yes,1,"polyp: [151,36,396,317]",polyp,622,530
kvasir-seg,cju7dz5yy2i7z0801ausi7rna.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7dz5yy2i7z0801ausi7rna.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7dz5yy2i7z0801ausi7rna.jpg,619,529,35627,8888,Yes,1,"polyp: [270,204,378,323]",polyp,619,529
kvasir-seg,cju7ea4om2l910801bohqjccy.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/images/cju7ea4om2l910801bohqjccy.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-seg/masks/cju7ea4om2l910801bohqjccy.jpg,626,546,33559,10685,Yes,1,"polyp: [413,129,558,338]",polyp,626,546
